0, 10580, 0.0
1, 10326, 0.016885995864868164
2, 10869, 0.03393697738647461
3, 10570, 0.05094099044799805
4, 10696, 0.06637215614318848
5, 10478, 0.08423900604248047
6, 10121, 0.10031604766845703
7, 9841, 0.11723899841308594
8, 9544, 0.13314199447631836
9, 9986, 0.1501331329345703
10, 10760, 0.16700506210327148
11, 11332, 0.18603110313415527
12, 10635, 0.20115900039672852
13, 10008, 0.22003817558288574
14, 10666, 0.2360081672668457
15, 10533, 0.2529740333557129
16, 10202, 0.2687959671020508
17, 10035, 0.286160945892334
18, 10477, 0.30251097679138184
19, 9299, 0.3191399574279785
20, 10511, 0.3351001739501953
21, 10964, 0.351809024810791
22, 10051, 0.3699910640716553
23, 9124, 0.38483715057373047
24, 10803, 0.4019041061401367
25, 9285, 0.41881704330444336
26, 10300, 0.43576812744140625
27, 10540, 0.45278096199035645
28, 10817, 0.469271183013916
29, 10744, 0.4861769676208496
30, 11017, 0.5021531581878662
31, 20666, 0.5189950466156006
32, 10638, 0.5360071659088135
33, 10260, 0.5521020889282227
34, 11361, 0.5695841312408447
35, 10140, 0.5855200290679932
36, 9974, 0.6025581359863281
37, 11013, 0.6195211410522461
38, 10556, 0.6353640556335449
39, 8896, 0.6519801616668701
40, 10538, 0.6690311431884766
41, 11212, 0.685218095779419
42, 10105, 0.7032761573791504
43, 10014, 0.7192580699920654
44, 10283, 0.7361571788787842
45, 8949, 0.7531280517578125
46, 11244, 0.7690181732177734
47, 10128, 0.7860541343688965
48, 10778, 0.8029251098632812
49, 9998, 0.8195111751556396
50, 10602, 0.8374700546264648
51, 9624, 0.8523969650268555
52, 10321, 0.869901180267334
53, 10281, 0.8858730792999268
54, 10264, 0.9029331207275391
55, 10592, 0.9198031425476074
56, 10742, 0.935399055480957
57, 11126, 0.9527621269226074
58, 10581, 0.9693779945373535
59, 10247, 0.9873530864715576
60, 10772, 1.0043761730194092
61, 10582, 1.018907070159912
62, 11318, 1.0372929573059082
63, 10492, 1.052164077758789
64, 11389, 1.0701830387115479
65, 10243, 1.0871670246124268
66, 9106, 1.1031081676483154
67, 11455, 1.120934009552002
68, 10680, 1.1370079517364502
69, 10778, 1.153926134109497
70, 8856, 1.1692581176757812
71, 11183, 1.1873421669006348
72, 10160, 1.2035140991210938
73, 10544, 1.2212440967559814
74, 9144, 1.2361891269683838
75, 10682, 1.2543001174926758
76, 9940, 1.2710821628570557
77, 7888, 1.2870509624481201
78, 10716, 1.3029251098632812
79, 10761, 1.320012092590332
80, 8814, 1.33685302734375
81, 8759, 1.3539931774139404
82, 9252, 1.3709089756011963
83, 10559, 1.387787103652954
84, 10923, 1.4027459621429443
85, 10726, 1.420820951461792
86, 9957, 1.4366791248321533
87, 11187, 1.4546740055084229
88, 10489, 1.4695899486541748
89, 10844, 1.4865961074829102
90, 10266, 1.5034871101379395
91, 10622, 1.5201091766357422
92, 10978, 1.5373799800872803
93, 11236, 1.5532419681549072
94, 9075, 1.5693249702453613
95, 8846, 1.5873420238494873
96, 11108, 1.6031761169433594
97, 10583, 1.6201300621032715
98, 10906, 1.636099100112915
99, 11082, 1.6531591415405273
100, 10449, 1.6709330081939697
101, 9646, 1.6878910064697266
102, 11078, 1.7028989791870117
103, 124206, 1.9131250381469727
104, 133784, 1.9272830486297607
105, 138222, 1.9417381286621094
106, 165259, 1.9589271545410156
107, 177315, 1.9742331504821777
108, 139758, 1.987658977508545
109, 127312, 2.0002331733703613
110, 105283, 2.0160720348358154
111, 93994, 2.0334200859069824
112, 96051, 2.04815411567688
113, 95048, 2.0654170513153076
114, 114680, 2.0816049575805664
115, 95674, 2.09945011138916
116, 105724, 2.1158549785614014
117, 94429, 2.1323251724243164
118, 97873, 2.150177001953125
119, 101866, 2.1663811206817627
120, 95281, 2.1806490421295166
121, 97258, 2.196657180786133
122, 101956, 2.2137341499328613
123, 117382, 2.233036994934082
124, 94159, 2.245469093322754
125, 91639, 2.261428117752075
126, 93331, 2.2793869972229004
127, 94778, 2.298417091369629
128, 89975, 2.3113081455230713
129, 99343, 2.3274011611938477
130, 116004, 2.3454291820526123
131, 92097, 2.3620800971984863
132, 88925, 2.3780951499938965
133, 98412, 2.3935019969940186
134, 108453, 2.4112160205841064
135, 111887, 2.426193952560425
136, 116066, 2.4432389736175537
137, 117856, 2.4608240127563477
138, 117022, 2.4771640300750732
139, 119865, 2.494112014770508
140, 87028, 2.5097250938415527
141, 92555, 2.525861978530884
142, 102008, 2.544772148132324
143, 112292, 2.560831069946289
144, 111776, 2.5773980617523193
145, 74634, 2.5940439701080322
146, 121667, 2.610403060913086
147, 115340, 2.6267361640930176
148, 95819, 2.644531011581421
149, 94643, 2.6603779792785645
150, 102894, 2.677988052368164
151, 104364, 2.6945409774780273
152, 109407, 2.710693120956421
153, 102357, 2.7269020080566406
154, 102497, 2.742846965789795
155, 113070, 2.759787082672119
156, 105814, 2.776785135269165
157, 113447, 2.794013023376465
158, 113267, 2.8107681274414062
159, 107224, 2.8269259929656982
160, 96631, 2.843017101287842
161, 89070, 2.8613500595092773
162, 112420, 2.8791849613189697
163, 112258, 2.894097089767456
164, 96677, 2.909960985183716
165, 84324, 2.9267539978027344
166, 82778, 2.9426510334014893
167, 100063, 2.9598941802978516
168, 99772, 2.9763190746307373
169, 96173, 2.9937350749969482
170, 103567, 3.009680986404419
171, 93342, 3.0276081562042236
172, 102351, 3.0437159538269043
173, 93830, 3.0599989891052246
174, 91031, 3.076411008834839
175, 102620, 3.0935871601104736
176, 93312, 3.1093859672546387
