0, 110735, 0.0
1, 110528, 0.01591801643371582
2, 84690, 0.031658172607421875
3, 80392, 0.04860115051269531
4, 95245, 0.0654611587524414
5, 118296, 0.08398008346557617
6, 106224, 0.09879302978515625
7, 97512, 0.11663317680358887
8, 112747, 0.13169598579406738
9, 107757, 0.14864206314086914
10, 106344, 0.1666111946105957
11, 89411, 0.1823570728302002
12, 97417, 0.19811701774597168
13, 105885, 0.2139291763305664
14, 109119, 0.23200511932373047
15, 104390, 0.24882197380065918
16, 101986, 0.26549410820007324
17, 109476, 0.28289103507995605
18, 100967, 0.29863405227661133
19, 109826, 0.31492018699645996
20, 98310, 0.33154296875
21, 99107, 0.34753918647766113
22, 105568, 0.3656880855560303
23, 101497, 0.382565975189209
24, 105144, 0.39979100227355957
25, 117094, 0.41566014289855957
26, 92077, 0.4312100410461426
27, 114395, 0.44849705696105957
28, 104356, 0.46451616287231445
29, 96579, 0.4821920394897461
30, 102482, 0.49883008003234863
31, 97673, 0.5147430896759033
32, 108239, 0.5327920913696289
33, 115979, 0.549699068069458
34, 92674, 0.5640361309051514
35, 108794, 0.5825490951538086
36, 104613, 0.598438024520874
37, 110779, 0.6148011684417725
38, 95295, 0.6325340270996094
39, 113695, 0.6490240097045898
40, 88272, 0.6652770042419434
41, 112464, 0.6837520599365234
42, 102805, 0.6983070373535156
43, 102426, 0.7154891490936279
44, 105230, 0.7322959899902344
45, 103842, 0.7492461204528809
46, 107605, 0.76534104347229
47, 98309, 0.7814061641693115
48, 104468, 0.7997541427612305
49, 105827, 0.8163051605224609
50, 105028, 0.8327591419219971
51, 109850, 0.8487401008605957
52, 95892, 0.8657879829406738
53, 104922, 0.8818001747131348
54, 105676, 0.8980240821838379
55, 111696, 0.9161121845245361
56, 98367, 0.9318861961364746
57, 106950, 0.9483931064605713
58, 106643, 0.9654641151428223
59, 105501, 0.9818739891052246
60, 106354, 0.9977781772613525
61, 104918, 1.0155341625213623
62, 107243, 1.0326311588287354
63, 105840, 1.048943042755127
64, 99128, 1.0654890537261963
65, 99250, 1.0824251174926758
66, 104951, 1.0994181632995605
67, 100415, 1.1163489818572998
68, 100225, 1.1324481964111328
69, 107434, 1.149306058883667
70, 126067, 1.1666560173034668
71, 121670, 1.1835119724273682
72, 116133, 1.1983911991119385
73, 111538, 1.2154541015625
74, 102082, 1.2321369647979736
75, 62795, 1.2476441860198975
76, 73684, 1.2658021450042725
77, 101687, 1.281968116760254
78, 99036, 1.2983222007751465
79, 113789, 1.3151121139526367
80, 100878, 1.3327760696411133
81, 101060, 1.348844051361084
82, 111642, 1.3649489879608154
83, 99348, 1.3819541931152344
84, 104180, 1.3986890316009521
85, 98863, 1.4146521091461182
86, 110172, 1.4328281879425049
87, 94415, 1.4497880935668945
88, 107223, 1.4646170139312744
89, 111331, 1.4827029705047607
90, 104698, 1.4993419647216797
91, 120044, 1.517618179321289
92, 120689, 1.5328660011291504
93, 127065, 1.5497550964355469
94, 110971, 1.564648151397705
95, 114969, 1.5816609859466553
96, 122584, 1.6004970073699951
97, 118573, 1.6174061298370361
98, 111524, 1.633018970489502
99, 105546, 1.6492540836334229
100, 108473, 1.665173053741455
101, 100861, 1.6821420192718506
102, 104250, 1.6982381343841553
103, 98857, 1.7148540019989014
104, 106175, 1.7330081462860107
105, 109328, 1.7499091625213623
106, 118707, 1.7653570175170898
107, 115547, 1.781851053237915
108, 111545, 1.7979099750518799
109, 95044, 1.8146541118621826
110, 105207, 1.8326771259307861
111, 121992, 1.8487319946289062
112, 123388, 1.8669681549072266
113, 104202, 1.8815701007843018
114, 104057, 1.8979170322418213
115, 105983, 1.9155480861663818
116, 102038, 1.931555986404419
117, 104876, 1.9483861923217773
118, 105208, 1.9662730693817139
119, 104058, 1.9815771579742432
120, 109441, 1.9983930587768555
121, 107587, 2.014953136444092
122, 106580, 2.0323519706726074
123, 102388, 2.048967123031616
124, 105020, 2.0656771659851074
125, 103038, 2.0822081565856934
126, 103935, 2.099148988723755
127, 97959, 2.1151301860809326
128, 97051, 2.131906032562256
129, 101849, 2.1486380100250244
130, 116197, 2.1660501956939697
131, 110643, 2.181969165802002
132, 98566, 2.19854998588562
133, 101028, 2.2158679962158203
134, 117951, 2.2321150302886963
135, 115103, 2.248897075653076
136, 114835, 2.2658469676971436
137, 98187, 2.2826151847839355
138, 100215, 2.299513101577759
139, 96643, 2.3144750595092773
140, 109901, 2.3321661949157715
141, 107991, 2.35001802444458
142, 104442, 2.365244150161743
143, 106339, 2.3830060958862305
144, 109143, 2.398099184036255
145, 103166, 2.415837049484253
146, 101455, 2.4321930408477783
147, 104227, 2.448974132537842
148, 106114, 2.465590000152588
149, 105517, 2.4823009967803955
150, 109296, 2.498682975769043
151, 106093, 2.514691114425659
152, 104939, 2.5319671630859375
153, 101972, 2.5485241413116455
154, 104742, 2.5654571056365967
155, 98704, 2.5823581218719482
156, 100283, 2.598327159881592
157, 100217, 2.6146891117095947
158, 97584, 2.6314821243286133
159, 98992, 2.650235176086426
160, 95247, 2.6651129722595215
161, 97979, 2.682375192642212
162, 97076, 2.6990721225738525
163, 94853, 2.7159430980682373
164, 97165, 2.7328860759735107
165, 92809, 2.7481610774993896
166, 95496, 2.7657690048217773
167, 96734, 2.782745122909546
168, 93001, 2.798614978790283
169, 91788, 2.8144450187683105
170, 94205, 2.833019971847534
171, 93524, 2.8479690551757812
172, 93972, 2.865995168685913
173, 89900, 2.882904052734375
174, 89877, 2.8999409675598145
175, 89196, 2.915755033493042
176, 89781, 2.933681011199951
177, 87595, 2.947707176208496
